filename,width,height,class,xmin,ymin,xmax,ymax
Sepat-155_jpg.rf.2e0fe7c7e98704c0d274846220e792a6.jpg,1280,960,sepat,180,298,893,755
Video-Sepat-1_mp4-0008_jpg.rf.3ae3d02303389f5f597b5c0b9c1d1fb5.jpg,478,850,sepat,160,263,312,667
Red-Devil-189_jpg.rf.346439fac99b7be6c021a972cbb52c53.jpg,4080,3060,red_devil,741,853,3283,2088
Red-Devil-179_jpg.rf.3a0a800af4824b41289e951ebe9aa634.jpg,3060,4080,red_devil,16,1060,2614,2152
Mujahir-29_jpg.rf.2f86375d4363cf6588310987ef1cdb35.jpg,4624,3472,mujahir,1818,505,3444,2617
Sepat-50_png.rf.3d831a8f07e78644398295430b79620b.jpg,282,575,sepat,6,4,256,553
Sepat-76_png.rf.3937251e3ff89e139a031669d4da1d7a.jpg,677,472,sepat,283,136,454,456
Sepat-14_png.rf.2f3b3d87a5cdce69112dc12c9b883fc1.jpg,626,573,sepat,256,6,479,507
Red-Devil-225_jpg.rf.32548f89f9717af1c45a0edaa21df62d.jpg,3060,4080,red_devil,470,373,1919,2852
Sepat-157_jpg.rf.2fda0614f28e997f3e046a10f9fba492.jpg,960,1280,sepat,215,385,495,849
Video-Sepat-2_mp4-0052_jpg.rf.32d21a6df69a412c3e10d6110c8b7428.jpg,478,850,sepat,33,559,124,755
Red-Devil-48_png.rf.2e1f35d96192c72983f7db73d0a067c2.jpg,720,1280,red_devil,77,243,611,852
3_mp4-0016_jpg.rf.3405b2bf6cecee2f592a2d6dbee07ad2.jpg,1280,720,mujahir,13,285,1280,605
Mujahir-113_jpg.rf.2d187aa9c3dde5cdbaea609f511daf40.jpg,4624,3472,mujahir,2235,826,2820,3471
Mujahir-113_jpg.rf.2d187aa9c3dde5cdbaea609f511daf40.jpg,4624,3472,mujahir,2237,1372,2778,3471
Mujahir-113_jpg.rf.2d187aa9c3dde5cdbaea609f511daf40.jpg,4624,3472,mujahir,2538,1294,2555,1300
6_mp4-0010_jpg.rf.2e713d33a467e9e1b83faadd2a56f0cf.jpg,1280,720,mujahir,213,233,995,470
Mujahir-78_jpg.rf.340bc3a17af69da00f6314097a8b1530.jpg,4624,3472,mujahir,2225,449,4036,2384
Video-Sepat-2_mp4-0069_jpg.rf.39b0c5e15049350a0b31688eeac01c0d.jpg,478,850,sepat,95,498,271,636
Red-Devil-186_jpg.rf.2f29fa4e7294e5960b97a05fce739d68.jpg,4080,3060,red_devil,566,1211,2638,2343
Mujahir-66_jpg.rf.37c00f7bc1048ccd3c64cae5c8324305.jpg,4624,3472,mujahir,1680,1261,3052,3364
Mujahir-156_jpg.rf.3b78cc7757e13de320432b6f41b601ae.jpg,4624,3472,mujahir,1829,387,3081,3126
Sepat-160_jpg.rf.40bc275bfe7a2a19ea3cdef2db460a2d.jpg,1280,960,sepat,447,179,936,614
3_mp4-0009_jpg.rf.4501df3dd914430cea0f6bc975d0e0b6.jpg,1280,720,mujahir,115,228,1280,518
Mujahir-64_jpg.rf.41cec140deeeb27d8fdaed8752034fcd.jpg,4624,3472,mujahir,1227,1583,3517,2321
Red-Devil-84_png.rf.4282b5e785069c7387ea626e5af1d813.jpg,1280,720,red_devil,112,0,1076,529
Sepat-6_png.rf.4098531ac484afa0c9b4b6ca560c115c.jpg,405,690,sepat,22,35,353,640
Red-Devil-94_png.rf.3de345627c010d3a7a9d423de47456e1.jpg,1280,720,red_devil,86,0,948,688
Sepat-110_png.rf.41d1595011b7238830ef456a677546f4.jpg,722,448,sepat,264,0,592,266
Red-Devil-119_png.rf.47d04fb8bbe14e1acb31ac83e0b7521b.jpg,720,1280,red_devil,51,99,468,1177
Sepat-107_png.rf.45fba08f3a3676aa9c29908502a70e38.jpg,493,718,sepat,243,227,491,562
Video-Sepat-2_mp4-0007_jpg.rf.4589cd2fce035d329ac3afa1a91a028a.jpg,478,850,sepat,140,602,384,715
Mujahir-163_jpg.rf.453cde5ec0779c6fdf9b53c98600f6cb.jpg,4624,3472,mujahir,801,576,2945,2640
Mujahir-15_jpg.rf.43a687bfb127b3e3d793ac5b81303c6c.jpg,3472,4624,mujahir,1101,821,2325,3885
Mujahir-15_jpg.rf.43a687bfb127b3e3d793ac5b81303c6c.jpg,3472,4624,mujahir,1196,2276,2308,3887
Red-Devil-201_jpg.rf.3dcf586d88fedf007ff0eed38613972e.jpg,4080,3060,red_devil,100,414,3120,1920
Video-Sepat-2_mp4-0043_jpg.rf.480c527e22a0eb006b702adc5a0cc1e3.jpg,478,850,sepat,117,520,289,611
Mujahir-122_jpg.rf.425a5365349950ab99837bb3969590b0.jpg,4624,3472,mujahir,1715,699,2976,2572
Mujahir-122_jpg.rf.425a5365349950ab99837bb3969590b0.jpg,4624,3472,mujahir,1812,935,2982,2577
Red-Devil-136_png.rf.42622909f64e367e8097be5f11ae53a5.jpg,1280,720,red_devil,98,73,1038,594
Sepat-93_png.rf.40753579e46190528df10ecec2669460.jpg,503,767,sepat,44,105,486,421
Sepat-44_png.rf.4646151f93e23fdfa669d63d86c73088.jpg,487,308,sepat,37,111,487,298
Red-Devil-135_png.rf.491f78adb2237e13af773d14641bd53b.jpg,1280,720,red_devil,146,91,922,528
Video-Sepat-1_mp4-0020_jpg.rf.49a16ad8a47b7e171effbcaf8cffa88e.jpg,478,850,sepat,16,67,386,849
Red-Devil-23_png.rf.4bfe12b28ebe699e8553272d01698a77.jpg,1280,720,red_devil,0,63,887,486
Sepat-165_jpg.rf.4857c3c688540f0a37b1a485fce17288.jpg,1280,960,sepat,497,467,1279,592
Red-Devil-124_png.rf.4bb5bb27c5180fa198fb889779b7f5a3.jpg,720,1280,red_devil,9,211,609,693
Red-Devil-224_jpg.rf.4ae8f03e43a7a3c5939ee496a089e0c8.jpg,3060,4080,red_devil,561,420,2049,3030
Mujahir-160_jpg.rf.4955058161173349fa0ab0f29aa5f635.jpg,4624,3472,mujahir,2005,467,3270,3455
Video-Sepat-2_mp4-0042_jpg.rf.4c65696a8d0886a8c6093fa1cd3225a6.jpg,478,850,sepat,165,523,276,641
Sepat-29_png.rf.4335ff148d7e3634e763ee7ea4e2dac7.jpg,752,803,sepat,8,42,649,603
Sepat-60_png.rf.4ce62678a756a040e122475fbaaa2e29.jpg,743,507,sepat,248,93,438,370
Mujahir-130_jpg.rf.4ec1b421b414d1aeef457e94190d1530.jpg,4624,3472,mujahir,1632,844,3410,2346
Mujahir-130_jpg.rf.4ec1b421b414d1aeef457e94190d1530.jpg,4624,3472,mujahir,1843,873,3414,2347
5_mp4-0005_jpg.rf.4c334305d03f8c8541a00e3d8794caab.jpg,1280,720,mujahir,697,195,920,718
Sepat-11_png.rf.502bef381cb7fbac32b08f626718233a.jpg,730,580,sepat,128,21,694,516
Sepat-78_png.rf.522a1f7a88d6d225ebd88d30651cb7fc.jpg,617,466,sepat,109,0,333,308
Red-Devil-122_png.rf.5108ccd9b9b9842c4491a4c716142c44.jpg,1280,720,red_devil,568,74,1071,581
Mujahir-125_jpg.rf.5354c4bcda6a1c3d9b6b95735bbfe298.jpg,4624,3472,mujahir,1946,772,3424,2524
Video-Sepat-2_mp4-0058_jpg.rf.53bb4406f48a3285714f20b9d02e6a9f.jpg,478,850,sepat,358,424,378,549
Video-Sepat-2_mp4-0058_jpg.rf.53bb4406f48a3285714f20b9d02e6a9f.jpg,478,850,sepat,307,466,352,590
Video-Sepat-2_mp4-0058_jpg.rf.53bb4406f48a3285714f20b9d02e6a9f.jpg,478,850,sepat,16,504,226,642
Sepat-28_png.rf.51583586b91675b4de45575fff70c870.jpg,601,448,sepat,158,14,397,422
Red-Devil-164-_jpg.rf.548897e9cd679296587f4a7a496c0914.jpg,3060,4080,red_devil,0,1613,2486,2527
1_mp4-0005_jpg.rf.53935a10fb433c23dca0630afd93c9c2.jpg,1280,720,mujahir,70,425,983,703
Red-Devil-68_png.rf.59d0b92ec71b5a90603024c875aa1dd3.jpg,1280,720,red_devil,125,264,1057,646
Sepat-153_jpg.rf.596d7314249571a2cd75f6104c532dde.jpg,1200,1600,sepat,306,209,922,1600
Red-Devil-130_png.rf.55ba955ecc794e5e965c0cdf2682b0cd.jpg,1280,720,red_devil,377,60,1037,626
Sepat-187_jpg.rf.560bebe393ee7226e743ec57ebdf80a1.jpg,1280,960,sepat,365,273,813,936
Mujahir-38_jpg.rf.53e63f6a0580e9ee9cea4055cd117ea9.jpg,4624,3472,mujahir,353,792,3742,2278
Sepat-67_png.rf.5a29ca80c2e8f5b77cd804a0c2f593b9.jpg,491,786,sepat,117,215,454,399
3_mp4-0000_jpg.rf.578f13ee497f4dc7411766fc585df4e7.jpg,1280,720,mujahir,88,228,1280,663
Sepat-158_jpg.rf.598eedfbf9f4ae881e9ae0634de2ec1b.jpg,960,1280,sepat,273,468,914,914
Video-Sepat-1_mp4-0002_jpg.rf.536ec32a4d6c546034e29eb5445fdc81.jpg,478,850,sepat,240,572,407,722
Video-Sepat-1_mp4-0002_jpg.rf.536ec32a4d6c546034e29eb5445fdc81.jpg,478,850,sepat,221,578,390,731
Video-Sepat-1_mp4-0002_jpg.rf.536ec32a4d6c546034e29eb5445fdc81.jpg,478,850,sepat,432,176,474,282
Video-Sepat-1_mp4-0002_jpg.rf.536ec32a4d6c546034e29eb5445fdc81.jpg,478,850,sepat,306,164,426,269
1_mp4-0002_jpg.rf.4fc49649b5fcf0fca625e3ddf5e92a73.jpg,1280,720,mujahir,479,598,610,720
Red-Devil-209_jpg.rf.5a41afb624568dbfaeca3b8a47a82530.jpg,3060,4080,red_devil,292,406,2791,1871
Sepat-97_png.rf.4eea584e953e474356416a6fcce0f591.jpg,460,727,sepat,3,159,460,379
Video-Sepat-2_mp4-0027_jpg.rf.4f373c514422b508351bd42b735ec806.jpg,478,850,sepat,104,399,193,601
Red-Devil-191_jpg.rf.5a55a31c695615dd2d66d802814e5672.jpg,4080,3060,red_devil,1044,638,3443,1825
Mujahir-70_jpg.rf.5bd97ee0309475154365e7e6c77b1d67.jpg,4624,3472,mujahir,1316,1086,3653,3180
Red-Devil-82_png.rf.55d21fe6c94bab217e94ec239236841b.jpg,1280,720,red_devil,52,166,1116,585
Red-Devil-226_jpg.rf.52e2d7f30e2fd78434fd69834592cdeb.jpg,3060,4080,red_devil,484,322,2024,2970
Red-Devil-176_jpg.rf.5b6c318731f31e863dcf17976557a49e.jpg,3060,4080,red_devil,295,1132,3060,2367
Red-Devil-29_png.rf.5bd1e74f465740d5e1f49d21ed62d084.jpg,1280,720,red_devil,124,286,888,588
Red-Devil-196_jpg.rf.5374420350be71d5bab3045cc388f5a8.jpg,4080,3060,red_devil,406,271,2709,2430
Red-Devil-106_png.rf.5e01852747686a76872781f9d7cf04b6.jpg,720,1280,red_devil,229,14,371,889
Video-Sepat-2_mp4-0067_jpg.rf.5bf1955cb5acc0ef62da8be3ad4b8c4a.jpg,478,850,sepat,105,447,292,605
Mujahir-17_jpg.rf.5da98818589ec344c00ea128728e07e1.jpg,3472,4624,mujahir,911,931,2463,4290
Mujahir-101_jpg.rf.5c0239c379aa7ff4415195954b721958.jpg,4624,3472,mujahir,1183,1755,3602,2601
Sepat-83_png.rf.5f3ef3b5eb3af308e0ac926c3a7383a4.jpg,513,742,sepat,6,284,469,588
Mujahir-41_jpg.rf.5e06915acb0fa181a2b5f04975ae9f45.jpg,4624,3472,mujahir,854,1584,3535,2543
Video-Sepat-2_mp4-0079_jpg.rf.60ec348bdc0041271db12fb3bfee9479.jpg,478,850,sepat,15,455,276,642
Sepat-102_png.rf.5e971a22fd702ebdfd56cf36e57b09e8.jpg,692,472,sepat,294,6,576,276
Mujahir-147_jpg.rf.5e24af56176805349421de6d953cfee5.jpg,4624,3472,mujahir,857,1404,3269,2210
Mujahir-147_jpg.rf.5e24af56176805349421de6d953cfee5.jpg,4624,3472,mujahir,857,1443,2148,2171
Red-Devil-204_jpg.rf.5e1626c56c97a26b953c763f9ef08ba2.jpg,3060,4080,red_devil,447,598,2311,2526
6_mp4-0000_jpg.rf.641f2231fe0054f4b476152f64607224.jpg,1280,720,mujahir,445,158,690,705
1_mp4-0008_jpg.rf.651b6080982ccf6c262bc91fc0a5a04c.jpg,1280,720,mujahir,480,0,835,655
Mujahir-132_jpg.rf.60f565ee1ab3be67251e1e7df0154a03.jpg,4624,3472,mujahir,1600,1372,3467,2579
Red-Devil-162-_jpg.rf.5fcd98372ac9cac2689277e9d4e48ca6.jpg,3060,4080,red_devil,16,1857,2789,2717
Sepat-41_png.rf.60ed26096d000f134d91fdbacf3f33d4.jpg,308,487,sepat,4,24,202,481
Red-Devil-228_jpg.rf.622614b3fe5953e2c0aa3d21caca0c47.jpg,3060,4080,red_devil,683,265,2178,3933
Video-Sepat-2_mp4-0060_jpg.rf.640888bcdf90a0c202d311d6d154fdec.jpg,478,850,sepat,13,479,318,605
Video-Sepat-2_mp4-0060_jpg.rf.640888bcdf90a0c202d311d6d154fdec.jpg,478,850,sepat,365,277,477,411
Video-Sepat-2_mp4-0053_jpg.rf.62cc4e7f3421526516da78d02e7938d5.jpg,478,850,sepat,175,298,329,407
Video-Sepat-2_mp4-0053_jpg.rf.62cc4e7f3421526516da78d02e7938d5.jpg,478,850,sepat,26,573,195,763
Video-Sepat-2_mp4-0053_jpg.rf.62cc4e7f3421526516da78d02e7938d5.jpg,478,850,sepat,144,404,248,558
Red-Devil-49_png.rf.631d3c6c8a64860849f495f8e410a79b.jpg,1280,720,red_devil,472,270,794,650
Sepat-23_png.rf.5e988627f851f7ec2fa2182b42aa506e.jpg,486,510,sepat,13,131,436,360
Video-Sepat-2_mp4-0061_jpg.rf.6141bb6ac2b29fbaeddc2ebd8cca32d1.jpg,478,850,sepat,297,198,408,319
2_mp4-0004_jpg.rf.64059a9ab7055be78682f61f22dee0d2.jpg,1280,720,mujahir,388,375,1218,668
Red-Devil-240_jpg.rf.5e49f7031d2838967feecb16a9c43d92.jpg,3060,4080,red_devil,0,1100,2367,1889
Mujahir-84_jpg.rf.65716f3d3d17fd46d3b150ed59548ff4.jpg,4624,3472,mujahir,1588,1054,2858,2331
Mujahir-84_jpg.rf.65716f3d3d17fd46d3b150ed59548ff4.jpg,4624,3472,mujahir,2058,1057,2859,2332
Red-Devil-98_png.rf.6411e3e8c0325822b6b65f52ddae45fc.jpg,720,1280,red_devil,258,430,470,885
Video-Sepat-2_mp4-0068_jpg.rf.637e9befb2256934d03b8cc5a1aa8112.jpg,478,850,sepat,449,405,468,507
Video-Sepat-2_mp4-0068_jpg.rf.637e9befb2256934d03b8cc5a1aa8112.jpg,478,850,sepat,69,480,357,590
Sepat-141_jpg.rf.642f8d9c84c1cd631fcd96c4c7d43a67.jpg,685,510,sepat,389,23,517,242
Sepat-141_jpg.rf.642f8d9c84c1cd631fcd96c4c7d43a67.jpg,685,510,sepat,400,135,635,406
Sepat-141_jpg.rf.642f8d9c84c1cd631fcd96c4c7d43a67.jpg,685,510,sepat,0,217,343,326
Sepat-154_jpg.rf.6494eb3ea43bb728231cef3fb4b8492b.jpg,1200,1600,sepat,0,679,1199,1092
Video-Sepat-2_mp4-0006_jpg.rf.6560e118ed5abf67b5e0e8cbe099649d.jpg,478,850,sepat,230,467,357,710
Mujahir-114_jpg.rf.6b3d93421c0a9010bf7c325958275b65.jpg,4624,3472,mujahir,1574,542,2573,2513
2_mp4-0014_jpg.rf.6bbef89b75bee02149ef65b426ead4d1.jpg,1280,720,mujahir,476,190,868,718
Sepat-200_jpg.rf.6749fcc02ff8acc8c53af2cb63164df1.jpg,500,589,sepat,68,38,346,463
Red-Devil-232_jpg.rf.69f7ed6402eff39c2c2cdc92b5279dd9.jpg,3060,4080,red_devil,821,542,2096,3562
Sepat-49_png.rf.66aff94787799dcefa9630b4f9498019.jpg,575,282,sepat,10,30,556,279
Sepat-197_jpg.rf.6bf9ee153634b5f800a665a7b2600b55.jpg,1280,960,sepat,336,106,568,707
Red-Devil-104_png.rf.6a0b913b06627d7eb04256cfcb373807.jpg,720,1280,red_devil,277,334,557,966
Video-Sepat-2_mp4-0080_jpg.rf.6c5906cf2f3a3d138d30ebc0b5d12a32.jpg,478,850,sepat,23,481,263,677
Video-Sepat-2_mp4-0022_jpg.rf.70b23fbdb198c199a2a1e35feead8971.jpg,478,850,sepat,231,538,281,850
Mujahir-12_jpg.rf.68e0e36817208dd55ff07fc15947e0d4.jpg,3472,4624,mujahir,1162,923,2381,3971
Sepat-69_png.rf.6b8f35e6f556da8483819eb197cc2b38.jpg,498,747,sepat,25,350,388,545
Red-Devil-152-_jpg.rf.658af7b48a34e168fc5ccfabfc62ee23.jpg,3060,4080,red_devil,24,1665,2693,3490
Red-Devil-206_jpg.rf.6e41be261b33b61dc9fdfd9435b47ce3.jpg,3060,4080,red_devil,345,527,2475,2351
Red-Devil-114_png.rf.6f4205381edeafec250e4a7d941eac6f.jpg,720,1280,red_devil,87,147,551,684
Red-Devil-28_png.rf.6b6ede32ea958eb454585574710bcdb2.jpg,1280,720,red_devil,187,297,1014,614
6_mp4-0003_jpg.rf.6f109b48be5442bb3673de461c661390.jpg,1280,720,mujahir,465,115,698,700
Red-Devil-154-_jpg.rf.690e2cd0b80d73bd6f2b77138cd6c4b6.jpg,3060,4080,red_devil,0,1558,3031,3059
Red-Devil-154-_jpg.rf.690e2cd0b80d73bd6f2b77138cd6c4b6.jpg,3060,4080,red_devil,0,1554,3032,3061
Mujahir-44_jpg.rf.689d86100b9f2f6ab9a3d18f1752ecd6.jpg,4624,3472,mujahir,1044,1669,3870,2895
Sepat-198_jpg.rf.6b8049609c54e414b7541f7a872e400a.jpg,305,323,sepat,83,59,245,271
Mujahir-118_jpg.rf.6be3ea9e1c77fa5e92e016bb934ea531.jpg,4624,3472,mujahir,868,1450,3513,2640
Red-Devil-187_jpg.rf.6bd91cbb54a12bb820cd31179f0ee6ef.jpg,4080,3060,red_devil,486,996,3435,2502
Sepat-79_png.rf.702932715119fdd760463e6a0c9fb233.jpg,466,617,sepat,154,106,464,328
Mujahir-120_jpg.rf.6bbe79ac9d540ebc0f4de6f2aabe67cb.jpg,4624,3472,mujahir,695,1319,3426,2557
Red-Devil-230_jpg.rf.695885c2b60d952f617f8e55d18b307f.jpg,3060,4080,red_devil,701,470,2104,4080
Mujahir-170_jpg.rf.70b150e362434c68731456cf145d912b.jpg,4624,3472,mujahir,825,1214,4036,2795
Mujahir-170_jpg.rf.70b150e362434c68731456cf145d912b.jpg,4624,3472,mujahir,823,1402,2829,2793
5_mp4-0013_jpg.rf.72019d738055fe53a704afc8bafad6ba.jpg,1280,720,mujahir,151,280,1004,553
Sepat-202_jpg.rf.76f3dd0f3c6c1f9b7a417ef5f0e6e324.jpg,450,606,sepat,90,45,369,508
Red-Devil-97_png.rf.7158e55401dab5652503b94a765e156f.jpg,1280,720,red_devil,117,116,1279,638
Sepat-24_png.rf.7296b5a3ff65bf8b2d2403cbd394182a.jpg,510,486,sepat,149,0,378,480
Red-Devil-70_png.rf.78a85f428c4aaee84dbfebea82a778bf.jpg,1280,720,red_devil,173,109,1069,591
5_mp4-0009_jpg.rf.738619a1af6d748176836299d6634d80.jpg,1280,720,mujahir,403,288,1185,610
2_mp4-0009_jpg.rf.7739291405016725ff457f621f5177c7.jpg,1280,720,mujahir,243,223,1053,718
Video-Sepat-2_mp4-0063_jpg.rf.70bfb0f3236a063ea782abaa9c5af628.jpg,478,850,sepat,148,573,383,722
Sepat-180_jpg.rf.71b07a64e0abd56335a050184f044a5a.jpg,1600,1200,sepat,211,274,1599,896
Mujahir-143_jpg.rf.73c607196bdb78e123342d0d5f578f5f.jpg,4624,3472,mujahir,943,1335,3288,2126
Sepat-86_png.rf.7b321309202139169ad11e6bf0d7a6d5.jpg,693,508,sepat,234,32,567,508
Video-Sepat-1_mp4-0006_jpg.rf.7a27fea18ab8e527bf59d79f06ec7b35.jpg,478,850,sepat,231,290,338,544
Sepat-168_jpg.rf.7a9f473fe0e7ba03cc9e9e2d44953a05.jpg,960,1280,sepat,192,402,478,1207
Mujahir-23_jpg.rf.70dfdf1c004881ec68fdff1d9856d73a.jpg,4624,3472,mujahir,1456,1157,4075,3367
Mujahir-23_jpg.rf.70dfdf1c004881ec68fdff1d9856d73a.jpg,4624,3472,mujahir,1629,1755,2745,2733
Sepat-90_png.rf.79bd0e4a84a21e0623c29c18c819b148.jpg,748,506,sepat,276,18,559,498
Video-Sepat-1_mp4-0013_jpg.rf.7b19d6b99dbc96a2d67b7a843ae0e10e.jpg,478,850,sepat,175,113,387,383
Video-Sepat-1_mp4-0013_jpg.rf.7b19d6b99dbc96a2d67b7a843ae0e10e.jpg,478,850,sepat,201,264,402,775
Sepat-150_jpg.rf.7a058e1a2e8de5030b0132175d9550bb.jpg,960,1280,sepat,57,563,802,1279
Mujahir-95_jpg.rf.77f6626a849131fa30d46c8d510f202d.jpg,4624,3472,mujahir,929,1543,3700,2621
Red-Devil-95_png.rf.7523356cb5fb6c5e8de88f49b73b98a1.jpg,1280,720,red_devil,450,0,1043,633
Mujahir-46_jpg.rf.7abbd5185bb8a543bfe72b9068060809.jpg,4624,3472,mujahir,1487,552,2818,2783
Mujahir-81_jpg.rf.77795b0a11721234651962e3cf0105d3.jpg,4624,3472,mujahir,740,1529,3315,2778
Mujahir-81_jpg.rf.77795b0a11721234651962e3cf0105d3.jpg,4624,3472,mujahir,2080,1529,3318,2781
Mujahir-10_jpg.rf.762de1716e56f31f75f6494ca87c90d9.jpg,4624,3472,mujahir,1150,1441,3662,2375
Mujahir-10_jpg.rf.762de1716e56f31f75f6494ca87c90d9.jpg,4624,3472,mujahir,2206,1444,3665,2375
Red-Devil-246_jpg.rf.7af0a818581980012f0da8ef3a23ce89.jpg,3060,4080,red_devil,48,1928,2622,2933
Red-Devil-99_png.rf.735675ccd13e8b0ed38c041d2cb7533d.jpg,720,1280,red_devil,235,533,434,981
Video-Sepat-2_mp4-0046_jpg.rf.7dd256cd94bda769a3ffe537020e5b91.jpg,478,850,sepat,226,498,291,699
Sepat-135_jpg.rf.749d6508290011e4761b76faba1bd3d4.jpg,720,1280,sepat,159,262,557,1198
Mujahir-145_jpg.rf.7c6bc84a250a22f7e9d8ba4028cf7e4e.jpg,4624,3472,mujahir,867,1415,3282,2229
Mujahir-145_jpg.rf.7c6bc84a250a22f7e9d8ba4028cf7e4e.jpg,4624,3472,mujahir,1898,1415,3283,2228
Mujahir-73_jpg.rf.7fb24e2619c213d97a618204e3f2aad8.jpg,4624,3472,mujahir,754,869,2815,2225
Sepat-75_png.rf.80b117aedeafe2681562179a672fe777.jpg,472,677,sepat,80,235,458,438
Sepat-112_png.rf.880eafe4765964e1f1f29fbf12f38952.jpg,722,448,sepat,117,164,458,445
Red-Devil-100_png.rf.840b0022686209dcd43d672b4a7e6c35.jpg,720,1280,red_devil,253,423,504,1067
Video-Sepat-2_mp4-0076_jpg.rf.84068d61d5a83de69e06f49525f53d26.jpg,478,850,sepat,80,443,329,628
Red-Devil-91_png.rf.83cdf04e010bebd9a33959909cc58bad.jpg,1280,720,red_devil,198,46,975,457
Sepat-51_png.rf.87867660a76c9618c9af4255bf9ee76e.jpg,575,282,sepat,19,23,572,247
Video-Sepat-2_mp4-0065_jpg.rf.87735e0891a1e109a44643c889216928.jpg,478,850,sepat,31,484,173,587
Sepat-19_png.rf.8864ea4ede966700fa47daaa1e6e8e72.jpg,490,631,sepat,30,221,462,455
Video-Sepat-2_mp4-0009_jpg.rf.8500d14852a6c884bb8f189c2fc3f010.jpg,478,850,sepat,54,565,272,617
Video-Sepat-2_mp4-0009_jpg.rf.8500d14852a6c884bb8f189c2fc3f010.jpg,478,850,sepat,52,565,292,619
Video-Sepat-2_mp4-0009_jpg.rf.8500d14852a6c884bb8f189c2fc3f010.jpg,478,850,sepat,126,310,191,460
Video-Sepat-2_mp4-0009_jpg.rf.8500d14852a6c884bb8f189c2fc3f010.jpg,478,850,sepat,375,421,437,538
Sepat-131_jpg.rf.82850d3880156831280f8bd37e032245.jpg,960,1280,sepat,594,374,711,1039
6_mp4-0004_jpg.rf.843d385d8d6e349d153b9f6819c07245.jpg,1280,720,mujahir,513,120,673,718
Red-Devil-126_png.rf.84dd6c06152b7d2740df90ce78474114.jpg,720,1280,red_devil,0,417,679,783
Sepat-194_jpg.rf.84d1082efa315ee057abe84b69d3510d.jpg,1200,952,sepat,384,205,922,951
Mujahir-127_jpg.rf.88f0f105a03c4b70e9e2a4fee7399021.jpg,4624,3472,mujahir,1891,833,3430,2442
Mujahir-127_jpg.rf.88f0f105a03c4b70e9e2a4fee7399021.jpg,4624,3472,mujahir,2052,1056,3432,2443
Red-Devil-215_jpg.rf.8a3d8eac97b89f35a8e3e055d48eba18.jpg,3060,4080,red_devil,773,598,2064,2223
Sepat-54_png.rf.8a442b3f8102fef94b9753aefd5015c0.jpg,807,502,sepat,260,77,438,351
Mujahir-54_jpg.rf.82f3b197267bc007be9290500446f1a0.jpg,4624,3472,mujahir,1186,1312,3049,3123
Mujahir-54_jpg.rf.82f3b197267bc007be9290500446f1a0.jpg,4624,3472,mujahir,1480,1311,3049,2985
Sepat-98_png.rf.85cc36f07619edfbb8f65fe29661a482.jpg,727,460,sepat,341,1,544,369
Mujahir-61_jpg.rf.845c8dc37a5a37edf41cab2ab0548065.jpg,4624,3472,mujahir,1670,971,2835,2443
Mujahir-61_jpg.rf.845c8dc37a5a37edf41cab2ab0548065.jpg,4624,3472,mujahir,2261,1696,2834,2444
3_mp4-0004_jpg.rf.889b2e08cf414b9d4582eae1fb0e2024.jpg,1280,720,mujahir,155,280,988,718
Red-Devil-233_jpg.rf.8943089c2cc35056acee06075764f481.jpg,3060,4080,red_devil,871,256,2330,3637
Red-Devil-103_png.rf.898972087f01d98cde5485ddd9f32fb5.jpg,1280,720,red_devil,454,194,1121,477
Sepat-92_png.rf.878ae421dd0cc5a908860a7edf12fbbf.jpg,748,506,sepat,199,16,484,484
Mujahir-82_jpg.rf.8931b232484c526161dbb389082188d7.jpg,4624,3472,mujahir,1070,1697,3459,2570
Mujahir-82_jpg.rf.8931b232484c526161dbb389082188d7.jpg,4624,3472,mujahir,2054,1694,3459,2434
Mujahir-47_jpg.rf.8bab1869848f7ebc9159dc48fa40bc26.jpg,4624,3472,mujahir,1479,634,2801,2882
Red-Devil-223_jpg.rf.8b3444ff73e479c1a974dce853024060.jpg,3060,4080,red_devil,593,644,2042,3398
Sepat-119_png.rf.8a0efc53afa29976533139d515da85ec.jpg,476,667,sepat,112,237,438,564
Red-Devil-169-_jpg.rf.8df35ddc28538171b6a0f3cbb4bab804.jpg,3060,4080,red_devil,207,1590,2907,2546
Sepat-164_jpg.rf.873f3115a36eed1da3cc1b895a9928d0.jpg,960,1280,sepat,253,340,855,569
Sepat-166_jpg.rf.8e811512cb1cd964cc57169ed6f2a535.jpg,960,1280,sepat,0,197,665,1274
2_mp4-0013_jpg.rf.8f81c2ed15afac5304f36bd7006daeaa.jpg,1280,720,mujahir,439,230,1050,718
Sepat-64_png.rf.906bbb3f1fd692d64756d7bd6e646451.jpg,742,466,sepat,261,3,443,339
Video-Sepat-2_mp4-0023_jpg.rf.91593555f355189f6251cde919d8e5f6.jpg,478,850,sepat,255,54,447,307
Sepat-101_png.rf.9230700ca2cfcb32b10b2679c866c45d.jpg,472,692,sepat,0,100,272,394
Sepat-34_png.rf.8ed18f6fef7229d28395cf7e3664885a.jpg,431,423,sepat,7,99,431,269
Sepat-66_png.rf.97c5c995d880046af79aae2bf70a1027.jpg,786,491,sepat,215,35,402,376
Sepat-12_png.rf.965cd1862fa80c5e7d5a381002cb305d.jpg,580,730,sepat,66,137,559,692
Mujahir-53_jpg.rf.8fc54b0b8c7eae07a56752ace349d7c2.jpg,4624,3472,mujahir,749,1271,3494,2514
